zip_code,state,latitude,longitude,zipcode,relative_income,relative_income_dispersion,income_category,inequality_category,income_lambda,inequality_lambda
27843,NC,36.02,-77.39,27843,2811.833333333333,1733.9423769741215,Lower Medium Income,Low Inequality,3,1
27844,NC,36.25,-77.92,27844,6707.0,4325.355014331193,Lower Medium Income,Low Inequality,3,1
27540,NC,35.65,-78.83,27540,376384.8333333333,405961.1932697098,Very High Income,High Inequality,6,3
28638,NC,35.84,-81.48,28638,42414.66666666666,18811.501148676747,Upper Medium Income,Moderate Inequality,4,2
27541,NC,36.25,-79.08,27541,21983.166666666668,12886.325440817744,Upper Medium Income,Moderate Inequality,4,2
27845,NC,36.39,-77.41,27845,5324.166666666667,3971.667580081025,Lower Medium Income,Low Inequality,3,1
27281,NC,35.19,-79.64,27281,14768.0,8220.344421008162,Upper Medium Income,Moderate Inequality,4,2
27282,NC,35.99,-79.93,27282,102877.33333333331,63198.95759161433,Upper Medium Income,High Inequality,4,3
27846,NC,35.81,-76.89,27846,10650.0,3994.0002003004456,Upper Medium Income,Low Inequality,4,1
27947,NC,36.2,-75.86,27947,4280.333333333333,2781.4579390432395,Lower Medium Income,Low Inequality,3,1
28640,NC,36.42,-81.46,28640,22165.5,10122.42871548128,Upper Medium Income,Moderate Inequality,4,2
28642,NC,36.23,-80.84,28642,17114.0,6071.547282200806,Upper Medium Income,Low Inequality,4,1
27283,NC,35.95,-79.63,27283,15666.0,8348.969133970972,Upper Medium Income,Moderate Inequality,4,2
27847,NC,36.18,-77.22,27847,1799.6666666666667,2125.8485991873144,Lower Medium Income,Low Inequality,3,1
27542,NC,35.59,-78.12,27542,39076.66666666666,15932.026935285625,Upper Medium Income,Moderate Inequality,4,2
27284,NC,36.11,-80.07,27284,316277.8333333333,181484.41921599404,Very High Income,High Inequality,6,3
27948,NC,36.01,-75.66,27948,68078.66666666667,27977.876643281325,Upper Medium Income,Moderate Inequality,4,2
27021,NC,36.27,-80.35,27021,78914.5,32992.5703621285,Upper Medium Income,Moderate Inequality,4,2
27544,NC,36.22,-78.44,27544,14698.5,5512.799932883471,Upper Medium Income,Low Inequality,4,1
27949,NC,36.07,-75.71,27949,92695.33333333331,108287.5706176229,Upper Medium Income,High Inequality,4,3
27545,NC,35.79,-78.48,27545,152208.16666666666,78717.25737960302,High Income,High Inequality,5,3
27950,NC,36.51,-75.91,27950,9113.166666666666,7728.913026206639,Lower Medium Income,Moderate Inequality,3,2
28643,NC,36.49,-81.5,28643,9842.5,5962.858869703357,Lower Medium Income,Low Inequality,3,1
28644,NC,36.44,-81.25,28644,5958.333333333333,5039.691009046752,Lower Medium Income,Low Inequality,3,1
27022,NC,36.51,-80.22,27022,5048.166666666667,3649.543281928119,Lower Medium Income,Low Inequality,3,1
27291,NC,36.4,-79.16,27291,6108.5,5332.941355387287,Lower Medium Income,Low Inequality,3,1
28645,NC,35.9,-81.53,28645,151247.0,44832.06725102022,High Income,High Inequality,5,3
27849,NC,36.11,-77.17,27849,3396.5,2387.2786808414307,Lower Medium Income,Low Inequality,3,1
27023,NC,36.09,-80.4,27023,121558.33333333331,135825.00155371494,Upper Medium Income,High Inequality,4,3
27292,NC,35.8,-80.25,27292,143876.0,43583.52574998952,High Income,High Inequality,5,3
27295,NC,35.8,-80.25,27295,167329.33333333334,72334.80727745577,High Income,High Inequality,5,3
27298,NC,35.85,-79.57,27298,42277.5,16907.953687540074,Upper Medium Income,Moderate Inequality,4,2
27546,NC,35.39,-78.81,27546,71599.66666666667,32381.54731736374,Upper Medium Income,Moderate Inequality,4,2
27299,NC,35.75,-80.31,27299,19365.83333333333,7040.92324675299,Upper Medium Income,Moderate Inequality,4,2
27850,NC,36.43,-77.91,27850,33934.5,20191.565910052643,Upper Medium Income,Moderate Inequality,4,2
27549,NC,36.1,-78.29,27549,96031.0,30162.58648723613,Upper Medium Income,Moderate Inequality,4,2
27024,NC,36.49,-80.81,27024,8341.833333333334,5844.107302802257,Lower Medium Income,Low Inequality,3,1
27851,NC,35.64,-78.0,27851,18314.5,6443.344806853037,Upper Medium Income,Low Inequality,4,1
28649,NC,36.33,-81.23,28649,2775.5,1770.8232831087353,Lower Medium Income,Low Inequality,3,1
27301,NC,36.1,-79.66,27301,46929.333333333336,24621.401224679856,Upper Medium Income,Moderate Inequality,4,2
27852,NC,35.75,-77.67,27852,11314.666666666666,4800.942476917076,Upper Medium Income,Low Inequality,4,1
27551,NC,36.43,-78.08,27551,8996.833333333334,4175.554833392404,Lower Medium Income,Low Inequality,3,1
27025,NC,36.38,-79.97,27025,42538.0,16328.32221632094,Upper Medium Income,Moderate Inequality,4,2
28650,NC,35.57,-81.2,28650,56404.66666666666,20483.35164631674,Upper Medium Income,Moderate Inequality,4,2
27953,NC,35.81,-75.91,27953,3434.0,2180.066054045152,Lower Medium Income,Low Inequality,3,1
27553,NC,36.47,-78.29,27553,7163.666666666667,4826.614161777039,Lower Medium Income,Low Inequality,3,1
27954,NC,35.89,-75.66,27954,38282.5,19222.938076683284,Upper Medium Income,Moderate Inequality,4,2
27956,NC,36.41,-76.0,27956,1805.3333333333333,1817.4772259004144,Lower Medium Income,Low Inequality,3,1
27853,NC,36.53,-77.35,27853,1585.1666666666667,1540.8508580218486,Lower Medium Income,Low Inequality,3,1
27027,NC,36.41,-79.97,27027,13192.166666666666,8200.5160914827,Upper Medium Income,Moderate Inequality,4,2
27302,NC,36.09,-79.27,27302,173269.33333333334,86701.53346433191,High Income,High Inequality,5,3
27957,NC,36.01,-76.77,27957,6445.0,2839.4951663984216,Lower Medium Income,Low Inequality,3,1
27557,NC,35.78,-78.2,27557,30013.33333333333,12833.445128517387,Upper Medium Income,Moderate Inequality,4,2
28651,NC,36.18,-81.23,28651,24019.0,7806.127772461837,Upper Medium Income,Moderate Inequality,4,2
27305,NC,36.53,-79.2,27305,4280.666666666667,2595.861758003817,Lower Medium Income,Low Inequality,3,1
27028,NC,35.89,-80.55,27028,117595.33333333331,42655.63795170184,Upper Medium Income,High Inequality,4,3
27559,NC,35.62,-79.08,27559,14241.0,8726.372075496209,Upper Medium Income,Moderate Inequality,4,2
28654,NC,36.1,-81.18,28654,14362.833333333334,4503.395581854504,Upper Medium Income,Low Inequality,4,1
28655,NC,35.74,-81.69,28655,201441.5,59569.58565828706,High Income,High Inequality,5,3
27560,NC,35.83,-78.83,27560,311783.0,264333.6963801626,Very High Income,High Inequality,6,3
27030,NC,36.5,-80.61,27030,141030.0,42804.792932567725,High Income,High Inequality,5,3
27306,NC,35.21,-80.0,27306,30005.666666666668,13574.195823939872,Upper Medium Income,Moderate Inequality,4,2
27958,NC,36.48,-76.13,27958,81425.0,65038.06983913345,Upper Medium Income,High Inequality,4,3
27855,NC,36.44,-77.09,27855,16382.333333333334,7045.213713342318,Upper Medium Income,Moderate Inequality,4,2
27959,NC,35.94,-75.62,27959,27629.83333333333,25655.817355264026,Upper Medium Income,Moderate Inequality,4,2
27856,NC,35.96,-77.95,27856,76351.5,30929.79951276762,Upper Medium Income,Moderate Inequality,4,2
27562,NC,35.68,-78.9,27562,40329.333333333336,46109.71839717378,Upper Medium Income,High Inequality,4,3
28657,NC,36.08,-81.92,28657,29106.83333333333,9350.331404108983,Upper Medium Income,Moderate Inequality,4,2
28658,NC,35.66,-81.21,28658,113010.66666666669,34638.74479635004,Upper Medium Income,Moderate Inequality,4,2
27563,NC,36.44,-78.19,27563,12173.833333333334,8011.062311995,Upper Medium Income,Moderate Inequality,4,2
28659,NC,36.16,-81.14,28659,73652.66666666667,20592.33268638273,Upper Medium Income,Moderate Inequality,4,2
27857,NC,35.96,-77.3,27857,3392.0,2254.559025618979,Lower Medium Income,Low Inequality,3,1
27310,NC,36.17,-79.98,27310,90020.66666666667,119928.39119352293,Upper Medium Income,High Inequality,4,3
28660,NC,35.95,-80.85,28660,9816.666666666666,8693.804775049108,Lower Medium Income,Moderate Inequality,3,2
27565,NC,36.31,-78.58,27565,101417.0,38938.917909977936,Upper Medium Income,High Inequality,4,3
27860,NC,35.58,-76.65,27860,6948.5,5724.208547912977,Lower Medium Income,Low Inequality,3,1
27311,NC,36.5,-79.46,27311,9840.333333333334,5767.046130096989,Lower Medium Income,Low Inequality,3,1
27862,NC,36.47,-77.19,27862,2571.833333333333,1861.3353718947765,Lower Medium Income,Low Inequality,3,1
27040,NC,36.15,-80.3,27040,78615.33333333333,53320.34183936434,Upper Medium Income,High Inequality,4,3
27863,NC,35.49,-77.98,27863,52296.16666666666,24951.89218810202,Upper Medium Income,Moderate Inequality,4,2
27041,NC,36.38,-80.47,27041,39051.0,18436.06379897835,Upper Medium Income,Moderate Inequality,4,2
27042,NC,36.31,-80.06,27042,2836.833333333333,2271.263385577874,Lower Medium Income,Low Inequality,3,1
27864,NC,35.79,-77.63,27864,13806.166666666666,8298.068893825037,Upper Medium Income,Moderate Inequality,4,2
27865,NC,35.6,-76.83,27865,7279.833333333333,5794.496851898934,Lower Medium Income,Low Inequality,3,1
28663,NC,36.55,-81.3,28663,2389.333333333333,1661.234199824536,Lower Medium Income,Low Inequality,3,1
27043,NC,36.33,-80.4,27043,26308.0,13051.151152293043,Upper Medium Income,Moderate Inequality,4,2
27312,NC,35.71,-79.17,27312,196190.16666666663,198291.6122476356,High Income,High Inequality,5,3
27313,NC,35.96,-79.77,27313,34310.166666666664,17668.35654402148,Upper Medium Income,Moderate Inequality,4,2
27866,NC,36.51,-77.54,27866,2193.833333333333,1257.0555145524268,Lower Medium Income,Low Inequality,3,1
27962,NC,35.86,-76.74,27962,21215.5,7304.386593000127,Upper Medium Income,Moderate Inequality,4,2
27964,NC,36.08,-75.8,27964,2932.5,2598.554732923669,Lower Medium Income,Low Inequality,3,1
27965,NC,36.28,-75.89,27965,1779.1666666666667,1513.3946500059617,Lower Medium Income,Low Inequality,3,1
27966,NC,36.15,-75.85,27966,5401.833333333333,3800.601816379436,Lower Medium Income,Low Inequality,3,1
27569,NC,35.46,-78.16,27569,34416.0,13926.009521754608,Upper Medium Income,Moderate Inequality,4,2
27314,NC,36.25,-79.2,27314,4171.5,3463.146878201963,Lower Medium Income,Low Inequality,3,1
27315,NC,36.5,-79.36,27315,7056.0,5246.817206650142,Lower Medium Income,Low Inequality,3,1
28665,NC,36.21,-81.38,28665,11023.666666666666,4534.933766513758,Upper Medium Income,Low Inequality,4,1
27601,NC,35.82,-78.65,27601,60255.16666666666,46403.39604131003,Upper Medium Income,High Inequality,4,3
27603,NC,35.82,-78.65,27603,314426.8333333333,198859.60318316708,Very High Income,High Inequality,6,3
27604,NC,35.82,-78.65,27604,216067.16666666663,80046.58938497421,Very High Income,High Inequality,6,3
27605,NC,35.82,-78.65,27605,67791.16666666667,77216.67563011675,Upper Medium Income,High Inequality,4,3
27606,NC,35.82,-78.65,27606,252206.8333333333,174462.34179835676,Very High Income,High Inequality,6,3
27607,NC,35.82,-78.65,27607,203031.8333333333,263728.7578429145,High Income,High Inequality,5,3
27608,NC,35.82,-78.65,27608,248325.0,478210.235958621,Very High Income,High Inequality,6,3
27609,NC,35.82,-78.65,27609,367524.0,460561.6584736511,Very High Income,High Inequality,6,3
27610,NC,35.82,-78.65,27610,241822.66666666663,99478.84558772616,Very High Income,High Inequality,6,3
27612,NC,35.82,-78.65,27612,361335.0,366963.07044769503,Very High Income,High Inequality,6,3
27613,NC,35.82,-78.65,27613,450753.5,519677.49614381033,Very High Income,High Inequality,6,3
27614,NC,35.82,-78.65,27614,449074.5,682708.6473952853,Very High Income,High Inequality,6,3
27615,NC,35.82,-78.65,27615,445397.6666666667,525590.8847564488,Very High Income,High Inequality,6,3
27616,NC,35.82,-78.65,27616,268803.0,117447.67816351244,Very High Income,High Inequality,6,3
27617,NC,35.88,-78.75,27617,163183.0,123299.72761364884,High Income,High Inequality,5,3
27316,NC,35.73,-79.65,27316,21714.83333333333,9770.083754332236,Upper Medium Income,Moderate Inequality,4,2
27317,NC,35.81,-79.8,27317,68002.5,23143.466099527963,Upper Medium Income,Moderate Inequality,4,2
27320,NC,36.34,-79.67,27320,138570.66666666666,54353.99075934228,Upper Medium Income,High Inequality,4,3
27869,NC,36.27,-77.28,27869,5471.0,3953.203915813097,Lower Medium Income,Low Inequality,3,1
27870,NC,36.45,-77.65,27870,84865.66666666667,28394.3313051508,Upper Medium Income,Moderate Inequality,4,2
28668,NC,36.4,-80.98,28668,3579.333333333333,6356.525140882136,Lower Medium Income,Low Inequality,3,1
28669,NC,36.21,-81.0,28669,9200.166666666666,5899.864724437897,Lower Medium Income,Low Inequality,3,1
27325,NC,35.43,-79.58,27325,18611.33333333333,7973.248162867293,Upper Medium Income,Moderate Inequality,4,2
27871,NC,35.82,-77.25,27871,12747.833333333334,8129.956098692455,Upper Medium Income,Moderate Inequality,4,2
27801,NC,35.95,-77.81,27801,44382.333333333336,25183.39690086837,Upper Medium Income,Moderate Inequality,4,2
27803,NC,35.95,-77.81,27803,84075.0,30281.26487450615,Upper Medium Income,Moderate Inequality,4,2
27804,NC,35.95,-77.81,27804,139488.66666666666,64754.56103678464,Upper Medium Income,High Inequality,4,3
27571,NC,35.92,-78.45,27571,61576.0,60946.993395901,Upper Medium Income,High Inequality,4,3
28670,NC,36.22,-80.94,28670,9997.666666666666,3107.3197239207084,Lower Medium Income,Low Inequality,3,1
27970,NC,35.87,-76.61,27970,10321.833333333334,7036.105724523095,Upper Medium Income,Moderate Inequality,4,2
27572,NC,36.22,-78.93,27572,38341.0,23109.1111555594,Upper Medium Income,Moderate Inequality,4,2
27573,NC,36.4,-78.98,27573,33459.666666666664,12790.376971249389,Upper Medium Income,Moderate Inequality,4,2
27574,NC,36.41,-78.85,27574,59328.0,27739.339206260844,Upper Medium Income,Moderate Inequality,4,2
27872,NC,36.2,-77.23,27872,984.3333333333334,1279.53533232446,Lower Medium Income,Low Inequality,3,1
27326,NC,36.45,-79.55,27326,13651.166666666666,9897.907989401936,Upper Medium Income,Moderate Inequality,4,2
27045,NC,36.23,-80.29,27045,42476.16666666666,18083.3498712674,Upper Medium Income,Moderate Inequality,4,2
27046,NC,36.5,-80.11,27046,7013.333333333333,4786.870028177772,Lower Medium Income,Low Inequality,3,1
27330,NC,35.47,-79.18,27330,196808.3333333333,99471.45582460662,High Income,High Inequality,5,3
27332,NC,35.36,-79.13,27332,133358.83333333334,59777.57250480038,Upper Medium Income,High Inequality,4,3
27874,NC,36.13,-77.42,27874,11828.833333333334,4670.133591950735,Upper Medium Income,Low Inequality,4,1
27875,NC,35.58,-76.44,27875,1209.1666666666667,1141.4195401633297,Lower Medium Income,Low Inequality,3,1
27876,NC,36.49,-77.44,27876,3868.3333333333335,2470.6731606318685,Lower Medium Income,Low Inequality,3,1
27341,NC,35.54,-79.77,27341,17472.833333333332,10487.09617418791,Upper Medium Income,Moderate Inequality,4,2
27576,NC,35.53,-78.28,27576,61242.0,18434.16291563032,Upper Medium Income,Moderate Inequality,4,2
27343,NC,36.49,-79.14,27343,9880.0,7540.623157272879,Lower Medium Income,Moderate Inequality,3,2
27973,NC,36.4,-76.09,27973,8168.833333333333,7699.201320050454,Lower Medium Income,Moderate Inequality,3,2
28673,NC,35.57,-80.99,28673,60832.333333333336,62303.029251126034,Upper Medium Income,High Inequality,4,3
27974,NC,36.27,-76.08,27974,5215.333333333333,4036.17267552649,Lower Medium Income,Low Inequality,3,1
27344,NC,35.72,-79.46,27344,63560.833333333336,18782.946280247583,Upper Medium Income,Moderate Inequality,4,2
27047,NC,36.28,-80.56,27047,4523.0,3504.0372714912723,Lower Medium Income,Low Inequality,3,1
27880,NC,35.76,-78.05,27880,17609.5,9616.052220116111,Upper Medium Income,Moderate Inequality,4,2
27577,NC,35.5,-78.34,27577,103917.83333333331,36759.89294552784,Upper Medium Income,Moderate Inequality,4,2
27349,NC,35.86,-79.41,27349,26945.5,11938.228155802686,Upper Medium Income,Moderate Inequality,4,2
27350,NC,35.81,-79.89,27350,26319.166666666668,10145.133343956928,Upper Medium Income,Moderate Inequality,4,2
27976,NC,36.44,-76.32,27976,20745.0,16348.82012868207,Upper Medium Income,Moderate Inequality,4,2
28675,NC,36.5,-81.13,28675,23470.5,7054.778373556465,Upper Medium Income,Moderate Inequality,4,2
27882,NC,35.94,-78.1,27882,28867.666666666668,8700.832320339627,Upper Medium Income,Moderate Inequality,4,2
27355,NC,35.79,-79.55,27355,9135.5,6032.193688866431,Lower Medium Income,Low Inequality,3,1
27883,NC,35.6,-77.82,27883,12123.166666666666,3868.070393189176,Upper Medium Income,Low Inequality,4,1
27356,NC,35.4,-79.78,27356,8497.833333333334,5039.325646023152,Lower Medium Income,Low Inequality,3,1
28676,NC,36.39,-80.89,28676,18347.5,10327.38469797654,Upper Medium Income,Moderate Inequality,4,2
28625,NC,35.78,-80.88,28625,173442.66666666666,59437.81913450952,High Income,High Inequality,5,3
28677,NC,35.78,-80.88,28677,137790.83333333334,39663.17594654602,Upper Medium Income,High Inequality,4,3
27581,NC,36.19,-78.72,27581,18336.166666666668,8159.134302526627,Upper Medium Income,Moderate Inequality,4,2
27884,NC,35.71,-77.27,27884,5542.833333333333,4525.160921632143,Lower Medium Income,Low Inequality,3,1
27357,NC,36.23,-79.98,27357,56375.333333333336,39432.1069874115,Upper Medium Income,High Inequality,4,3
27048,NC,36.46,-79.9,27048,31330.0,11861.908868306144,Upper Medium Income,Moderate Inequality,4,2
28678,NC,35.86,-81.04,28678,18394.0,7076.704939447454,Upper Medium Income,Moderate Inequality,4,2
28679,NC,36.26,-81.78,28679,8315.333333333334,3492.269042709434,Lower Medium Income,Low Inequality,3,1
27358,NC,36.2,-79.89,27358,144122.33333333334,181038.2669478104,High Income,High Inequality,5,3
27979,NC,36.44,-76.6,27979,5501.5,4145.075186290353,Lower Medium Income,Low Inequality,3,1
27885,NC,35.4,-76.27,27885,2873.333333333333,1643.7096661718172,Lower Medium Income,Low Inequality,3,1
27886,NC,35.9,-77.55,27886,63043.16666666666,18090.64677026962,Upper Medium Income,Moderate Inequality,4,2
28681,NC,35.92,-81.17,28681,97299.16666666669,30123.53204002921,Upper Medium Income,Moderate Inequality,4,2
28682,NC,35.58,-80.97,28682,13944.333333333334,17505.361506311907,Upper Medium Income,Moderate Inequality,4,2
27360,NC,35.88,-80.07,27360,168283.5,59544.85644201353,High Income,High Inequality,5,3
28683,NC,36.36,-80.94,28683,5975.666666666667,4228.744431467415,Lower Medium Income,Low Inequality,3,1
27583,NC,36.28,-78.95,27583,35561.333333333336,20741.087943178554,Upper Medium Income,Moderate Inequality,4,2
27050,NC,36.23,-80.39,27050,19707.33333333333,8375.5827180362,Upper Medium Income,Moderate Inequality,4,2
28684,NC,36.3,-81.6,28684,8542.333333333334,3675.749266022734,Lower Medium Income,Low Inequality,3,1
28685,NC,36.35,-81.03,28685,5977.5,4697.652424349848,Lower Medium Income,Low Inequality,3,1
27370,NC,35.88,-80.01,27370,76363.16666666667,32927.33338378112,Upper Medium Income,Moderate Inequality,4,2
27371,NC,35.36,-79.89,27371,26528.0,6323.760178880916,Upper Medium Income,Low Inequality,4,1
27980,NC,36.25,-76.63,27980,8316.666666666666,3631.996567546102,Lower Medium Income,Low Inequality,3,1
28689,NC,36.02,-80.86,28689,9606.166666666666,4560.176637660725,Lower Medium Income,Low Inequality,3,1
28690,NC,35.74,-81.55,28690,34235.5,10138.407325610862,Upper Medium Income,Moderate Inequality,4,2
28692,NC,36.27,-81.78,28692,18239.5,7965.947570753902,Upper Medium Income,Moderate Inequality,4,2
27587,NC,35.97,-78.52,27587,617336.0,633709.7303081277,Very High Income,High Inequality,6,3
27051,NC,36.17,-80.15,27051,35333.666666666664,15482.17504960678,Upper Medium Income,Moderate Inequality,4,2
27052,NC,36.29,-80.13,27052,39762.16666666666,15777.871547413062,Upper Medium Income,Moderate Inequality,4,2
27888,NC,35.59,-77.69,27888,7434.0,4847.402809752868,Lower Medium Income,Low Inequality,3,1
27981,NC,35.83,-75.64,27981,6943.666666666667,5878.348158000397,Lower Medium Income,Low Inequality,3,1
28693,NC,36.46,-81.55,28693,4534.666666666667,3169.681603358083,Lower Medium Income,Low Inequality,3,1
27589,NC,36.4,-78.15,27589,19307.0,9276.934946414143,Upper Medium Income,Moderate Inequality,4,2
27889,NC,35.55,-77.05,27889,108911.66666666669,36489.559239139446,Upper Medium Income,Moderate Inequality,4,2
27890,NC,36.42,-77.6,27890,5001.666666666667,3141.472308753758,Lower Medium Income,Low Inequality,3,1
27591,NC,35.78,-78.36,27591,130748.83333333331,71196.09211583644,Upper Medium Income,High Inequality,4,3
27376,NC,35.24,-79.53,27376,66715.66666666667,49108.8567395604,Upper Medium Income,High Inequality,4,3
27053,NC,36.48,-80.61,27053,12138.0,4225.541432763381,Upper Medium Income,Low Inequality,4,1
28694,NC,36.39,-81.49,28694,33693.833333333336,11091.03283588443,Upper Medium Income,Moderate Inequality,4,2
27891,NC,36.1,-77.71,27891,16488.0,6930.10473225333,Upper Medium Income,Moderate Inequality,4,2
27377,NC,36.03,-79.59,27377,59536.16666666666,28651.78531552033,Upper Medium Income,Moderate Inequality,4,2
28697,NC,36.14,-81.16,28697,63920.16666666666,39383.82100516235,Upper Medium Income,High Inequality,4,3
27892,NC,35.85,-77.05,27892,46016.333333333336,16462.162502741452,Upper Medium Income,Moderate Inequality,4,2
27592,NC,35.54,-78.66,27592,95461.66666666669,65682.44710626018,Upper Medium Income,High Inequality,4,3
27893,NC,35.73,-77.92,27893,108364.66666666669,39369.18913905475,Upper Medium Income,High Inequality,4,3
27896,NC,35.73,-77.92,27896,117498.0,64502.07750762761,Upper Medium Income,High Inequality,4,3
27983,NC,36.0,-76.94,27983,24249.83333333333,7858.014848972142,Upper Medium Income,Moderate Inequality,4,2
27101,NC,36.1,-80.24,27101,84653.83333333333,36706.638867739806,Upper Medium Income,Moderate Inequality,4,2
27103,NC,36.1,-80.24,27103,174737.33333333334,67252.42936182058,High Income,High Inequality,5,3
27104,NC,36.1,-80.24,27104,304236.3333333333,406021.8921169974,Very High Income,High Inequality,6,3
27105,NC,36.1,-80.24,27105,92398.5,60727.23986070831,Upper Medium Income,High Inequality,4,3
27106,NC,36.1,-80.24,27106,341022.1666666667,353529.32258946594,Very High Income,High Inequality,6,3
27107,NC,36.1,-80.24,27107,174993.66666666666,61856.17266099372,High Income,High Inequality,5,3
27127,NC,36.1,-80.24,27127,153913.66666666666,56880.79959236392,High Income,High Inequality,5,3
27986,NC,36.38,-76.93,27986,4023.1666666666665,3219.188805687959,Lower Medium Income,Low Inequality,3,1
27897,NC,36.33,-77.21,27897,3631.5,2081.610025917438,Lower Medium Income,Low Inequality,3,1
27054,NC,35.76,-80.59,27054,9972.333333333334,6386.426282880486,Lower Medium Income,Low Inequality,3,1
27055,NC,36.13,-80.65,27055,58812.5,23402.06962428751,Upper Medium Income,Moderate Inequality,4,2
27212,NC,36.51,-79.28,27212,5455.5,4150.971729607418,Lower Medium Income,Low Inequality,3,1
27379,NC,36.4,-79.34,27379,15049.166666666666,5282.705648308134,Upper Medium Income,Low Inequality,4,1
27596,NC,36.02,-78.47,27596,118718.83333333331,76230.2593998385,Upper Medium Income,High Inequality,4,3
27597,NC,35.82,-78.31,27597,132351.33333333334,61722.98364682857,Upper Medium Income,High Inequality,4,3
28698,NC,36.32,-81.74,28698,7778.5,5712.509212246401,Lower Medium Income,Low Inequality,3,1
28315,NC,35.13,-79.42,28315,58854.66666666666,24672.1635749009,Upper Medium Income,Moderate Inequality,4,2
28001,NC,35.36,-80.19,28001,96950.0,32691.677075365835,Upper Medium Income,Moderate Inequality,4,2
28508,NC,35.11,-77.85,28508,6190.833333333333,4055.7939502231457,Lower Medium Income,Low Inequality,3,1
28701,NC,35.7,-82.63,28701,19296.5,7209.154478855339,Upper Medium Income,Moderate Inequality,4,2
28006,NC,35.38,-81.1,28006,5648.0,5929.214484229762,Lower Medium Income,Low Inequality,3,1
28702,NC,35.36,-83.56,28702,1708.3333333333333,1771.672053927212,Lower Medium Income,Low Inequality,3,1
28901,NC,35.19,-83.82,28901,15518.0,5079.023764464978,Upper Medium Income,Low Inequality,4,1
28510,NC,35.01,-76.82,28510,8438.0,4480.232047561823,Lower Medium Income,Low Inequality,3,1
28704,NC,35.46,-82.58,28704,142518.16666666666,82721.02619145066,High Income,High Inequality,5,3
28420,NC,34.07,-78.47,28420,12102.833333333334,4208.52142285942,Upper Medium Income,Low Inequality,4,1
28801,NC,35.57,-82.54,28801,84642.16666666667,71596.67571449575,Upper Medium Income,High Inequality,4,3
28803,NC,35.57,-82.54,28803,283082.1666666667,307692.85027469625,Very High Income,High Inequality,6,3
28804,NC,35.57,-82.54,28804,181638.66666666663,196242.02213151663,High Income,High Inequality,5,3
28805,NC,35.57,-82.54,28805,108214.33333333331,61428.78928862807,Upper Medium Income,High Inequality,4,3
28806,NC,35.57,-82.54,28806,194004.8333333333,61926.25953637654,High Income,High Inequality,5,3
28421,NC,34.52,-78.17,28421,5183.5,3584.460168560951,Lower Medium Income,Low Inequality,3,1
28511,NC,34.89,-76.33,28511,2104.1666666666665,1535.8465309615626,Lower Medium Income,Low Inequality,3,1
28512,NC,34.7,-76.73,28512,35474.166666666664,40461.7305335136,Upper Medium Income,High Inequality,4,3
28318,NC,34.99,-78.64,28318,17205.0,5851.188733924074,Upper Medium Income,Low Inequality,4,1
28513,NC,35.47,-77.42,28513,40925.16666666666,12688.052607341548,Upper Medium Income,Moderate Inequality,4,2
28705,NC,36.01,-82.15,28705,21587.83333333333,8074.988134150208,Upper Medium Income,Moderate Inequality,4,2
28708,NC,35.22,-82.87,28708,1808.0,1657.0143028954217,Lower Medium Income,Low Inequality,3,1
28709,NC,35.77,-82.45,28709,8447.833333333334,2629.496257207199,Lower Medium Income,Low Inequality,3,1
28515,NC,35.14,-76.76,28515,7351.166666666667,5773.453504330546,Lower Medium Income,Low Inequality,3,1
28516,NC,34.72,-76.65,28516,60837.0,33571.4820524802,Upper Medium Income,Moderate Inequality,4,2
28012,NC,35.24,-81.04,28012,192380.3333333333,155887.46349808463,High Income,High Inequality,5,3
28016,NC,35.28,-81.28,28016,48572.16666666666,13495.311399395963,Upper Medium Income,Moderate Inequality,4,2
28518,NC,34.92,-77.77,28518,27575.83333333333,9154.663061340198,Upper Medium Income,Moderate Inequality,4,2
28711,NC,35.61,-82.33,28711,73074.83333333333,36622.70160114717,Upper Medium Income,Moderate Inequality,4,2
28320,NC,34.53,-78.79,28320,24788.666666666668,10475.139248080031,Upper Medium Income,Moderate Inequality,4,2
28422,NC,34.07,-78.14,28422,47390.333333333336,28041.52687473824,Upper Medium Income,Moderate Inequality,4,2
28423,NC,34.31,-78.4,28423,5999.666666666667,3527.9262841883005,Lower Medium Income,Low Inequality,3,1
28018,NC,35.36,-81.83,28018,19271.83333333333,8317.22808191928,Upper Medium Income,Moderate Inequality,4,2
28902,NC,35.01,-83.91,28902,6387.5,6246.360660416592,Lower Medium Income,Low Inequality,3,1
28712,NC,35.23,-82.73,28712,97330.83333333331,55276.4955778373,Upper Medium Income,High Inequality,4,3
28713,NC,35.42,-83.44,28713,33085.833333333336,10134.90363874599,Upper Medium Income,Moderate Inequality,4,2
28323,NC,35.29,-78.83,28323,16963.666666666668,7800.142297847307,Upper Medium Income,Moderate Inequality,4,2
28425,NC,34.55,-77.92,28425,37154.833333333336,14425.136455738182,Upper Medium Income,Moderate Inequality,4,2
28714,NC,35.91,-82.29,28714,60761.5,19648.04745260964,Upper Medium Income,Moderate Inequality,4,2
28326,NC,35.32,-79.25,28326,83416.66666666667,37656.04426737714,Upper Medium Income,Moderate Inequality,4,2
28715,NC,35.53,-82.69,28715,132131.66666666666,58009.80616987671,Upper Medium Income,High Inequality,4,3
28716,NC,35.54,-82.84,28716,68403.33333333333,28433.23545196126,Upper Medium Income,Moderate Inequality,4,2
